id,desc,details,date
places_27441,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:40:38-07:00
places_27442,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:40:41-07:00
places_27443,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:41:36-07:00
places_27444,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:41:41-07:00
places_27445,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:41:43-07:00
places_27446,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:41:46-07:00
places_27447,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:43:55-07:00
places_27448,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-24 18:45:25-07:00
places_27449,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:50:35-07:00
places_27450,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:52:17-07:00
places_27451,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:52:16-07:00
places_27452,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:55:48-07:00
places_27453,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:55:59-07:00
places_27454,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:59:17-07:00
places_27455,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:59:23-07:00
places_27456,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 18:59:30-07:00
places_27457,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 19:06:22-07:00
places_27458,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 19:07:27-07:00
places_27459,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 19:10:19-07:00
places_27460,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-24 19:10:24-07:00
places_27461,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:13:51-07:00
places_27462,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:13:55-07:00
places_27463,I have been to Exploring Yavapai Lodge Road,I have been to Exploring Yavapai Lodge Road,2019-04-24 19:15:23-07:00
places_27464,I have been to Exploring Arizona's Geology at Yavapai Museum,I have been to Exploring Arizona's Geology at Yavapai Museum,2019-04-24 19:16:48-07:00
places_27465,I have been to Exploring Arizona's Geology at Yavapai Museum,I have been to Exploring Arizona's Geology at Yavapai Museum,2019-04-24 19:16:52-07:00
places_27466,I have been to Exploring Arizona's Geology at Yavapai Museum,I have been to Exploring Arizona's Geology at Yavapai Museum,2019-04-24 19:16:56-07:00
places_27467,I have been to Exploring Arizona's Geology at Yavapai Museum,I have been to Exploring Arizona's Geology at Yavapai Museum,2019-04-24 19:16:59-07:00
places_27468,I have been to Exploring Arizona's Geology at Yavapai Museum,I have been to Exploring Arizona's Geology at Yavapai Museum,2019-04-24 19:17:03-07:00
places_27469,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:19:38-07:00
places_27470,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:19:40-07:00
places_27471,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:19:44-07:00
places_27472,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:19:51-07:00
places_27473,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:08-07:00
places_27474,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:16-07:00
places_27475,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:19-07:00
places_27476,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:25-07:00
places_27477,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:32-07:00
places_27478,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:35-07:00
places_27479,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:37-07:00
places_27480,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:39-07:00
places_27481,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:20:40-07:00
places_27482,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:21:41-07:00
places_27483,"I have been to Exploring Yavapai Point, Grand Canyon","I have been to Exploring Yavapai Point, Grand Canyon",2019-04-24 19:21:48-07:00
places_27484,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:37:52-07:00
places_27485,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 05:39:19-07:00
places_27486,I have been to Exploring Yavapai Lodge Road,I have been to Exploring Yavapai Lodge Road,2019-04-25 05:41:32-07:00
places_27487,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:42:07-07:00
places_27488,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:42:46-07:00
places_27489,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:42:53-07:00
places_27490,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:43:32-07:00
places_27491,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:43:36-07:00
places_27492,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:43:42-07:00
places_27493,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:43:47-07:00
places_27494,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:43:52-07:00
places_27495,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:44:01-07:00
places_27496,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:44:16-07:00
places_27497,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:44:18-07:00
places_27498,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:44:23-07:00
places_27499,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:45:05-07:00
places_27500,I have been to Exploring Yavapai Lodge Road,I have been to Exploring Yavapai Lodge Road,2019-04-25 05:46:17-07:00
places_27501,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:46:26-07:00
places_27502,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:47:17-07:00
places_27503,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:47:39-07:00
places_27504,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:47:50-07:00
places_27505,I have been to Exploring Mather Point,I have been to Exploring Mather Point,2019-04-25 05:47:49-07:00
places_27506,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 05:54:16-07:00
places_27507,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 05:54:36-07:00
places_27508,"I have been to Exploring Mather Point, Grand Canyon","I have been to Exploring Mather Point, Grand Canyon",2019-04-25 05:59:41-07:00
places_27509,I have been to Exploring Yavapai Lodge Road,I have been to Exploring Yavapai Lodge Road,2019-04-25 06:10:13-07:00
places_27510,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 06:40:46-07:00
places_27511,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 06:43:27-07:00
places_27512,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 07:03:31-07:00
places_27513,"I have been to ""Exploring the Grand Canyon""","I have been to ""Exploring the Grand Canyon""",2019-04-25 07:21:47-07:00
places_27514,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 07:27:41-07:00
places_27515,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 07:27:43-07:00
places_27516,I have been to Exploring the Grand Canyon,I have been to Exploring the Grand Canyon,2019-04-25 08:54:45-07:00
places_27517,I have been to Exploring Uptown Sedona,I have been to Exploring Uptown Sedona,2019-04-25 14:37:44-07:00
places_27518,I have been to Exploring Uptown Sedona,I have been to Exploring Uptown Sedona,2019-04-25 14:37:52-07:00
places_27519,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:37:59-07:00
places_27520,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:38:09-07:00
places_27521,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:38:15-07:00
places_27522,I have been to Exploring Uptown Sedona,I have been to Exploring Uptown Sedona,2019-04-25 14:38:48-07:00
places_27523,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:39:05-07:00
places_27524,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:49:04-07:00
places_27525,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:49:31-07:00
places_27526,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:49:33-07:00
places_27527,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 14:49:34-07:00
places_27528,I have been to Sedona Airport View,I have been to Sedona Airport View,2019-04-25 17:54:13-07:00
places_27529,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:01:35-07:00
places_27530,"I have been to Exploring Oak Creek Dev No. 1, Sedona","I have been to Exploring Oak Creek Dev No. 1, Sedona",2019-04-25 18:03:14-07:00
places_27531,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:15:41-07:00
places_27532,"I have been to Exploring Sedona, Arizona","I have been to Exploring Sedona, Arizona",2019-04-25 18:22:55-07:00
places_27533,"I have been to ""Exploring Sedona's Airport Mesa Viewpoint""","I have been to ""Exploring Sedona's Airport Mesa Viewpoint""",2019-04-25 18:24:57-07:00
places_27534,"I have been to ""Exploring Sedona's Airport Mesa Viewpoint""","I have been to ""Exploring Sedona's Airport Mesa Viewpoint""",2019-04-25 18:25:06-07:00
places_27535,"I have been to ""Exploring Sedona, Arizona""","I have been to ""Exploring Sedona, Arizona""",2019-04-25 18:42:55-07:00
places_27536,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:03-07:00
places_27537,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:05-07:00
places_27538,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:14-07:00
places_27539,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:22-07:00
places_27540,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:39-07:00
places_27541,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:43-07:00
places_27542,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:43:58-07:00
places_27543,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 18:44:04-07:00
places_27545,I have been to Exploring Sedona's Airport Loop Trail,I have been to Exploring Sedona's Airport Loop Trail,2019-04-25 18:53:16-07:00
places_27546,"I have been to Sedona Airport, Arizona","I have been to Sedona Airport, Arizona",2019-04-25 18:56:35-07:00
places_27547,"I have been to Sedona Airport, Arizona","I have been to Sedona Airport, Arizona",2019-04-25 18:56:37-07:00
places_27548,"I have been to Exploring Sedona, AZ","I have been to Exploring Sedona, AZ",2019-04-25 19:01:34-07:00
places_27549,I have been to Sedona Airport View,I have been to Sedona Airport View,2019-04-25 19:08:31-07:00
places_27550,I have been to Sedona Airport View,I have been to Sedona Airport View,2019-04-25 19:08:41-07:00
places_27551,I have been to Sedona Airport View,I have been to Sedona Airport View,2019-04-25 19:08:56-07:00
places_27552,"I have been to ""Exploring Sedona, Arizona""","I have been to ""Exploring Sedona, Arizona""",2019-04-26 10:38:22-07:00
places_27553,"I have been to ""Exploring Sedona, Arizona""","I have been to ""Exploring Sedona, Arizona""",2019-04-26 10:38:48-07:00
places_27554,"I have been to ""Exploring Sedona, Arizona""","I have been to ""Exploring Sedona, Arizona""",2019-04-26 10:38:51-07:00
places_27555,"I have been to ""Exploring Sedona, Arizona""","I have been to ""Exploring Sedona, Arizona""",2019-04-26 10:39:19-07:00
